Categoria,Precio,Nombre_Perfume,Marca,Nombre_Cliente,Apellido_Cliente,Edad,Fecha_Compra,Email,Total,Cesta
Mujer,117,Femme Parfum,Marc Jacobs,Leticia,Perez,19,2024-01-27,zduque@example.net,796,8
Mujer,483,La Belle Garden ,Zadig & Voltaire,Alicia,Luna,34,2024-02-07,albertamores@example.net,481,18
Mujer,356,Devotion,Dior,Clara,Dominguez,50,2024-01-22,sofia79@example.org,676,8
Mujer,530,La Belle Parfum,Prada,Silvia,Serrano,34,2024-02-08,ligia57@example.net,69,8
Mujer,478,212 heroes her,Dior,Clara,Lozano,33,2024-01-29,gimenezremedios@example.com,159,17
Mujer,574,This is really her,Bad Boy Elixir,Julia,Molina,30,2024-02-10,ysolano@example.org,71,9
Mujer,348,Devotion,Chloe,Carmen,Rubio,42,2024-01-17,iadadia@example.org,336,23
Mujer,495,Lady Million,Georgio Armani,Elena,Rodriguezi,60,2024-01-08,zalvarez@example.com,809,8
Mujer,418,La Belle Garden ,Chloe,Ines,Gutierrez,25,2024-01-07,diegoadan@example.net,520,1
Mujer,637,J Adore Infinissime,Cacharel,Pilar,Nunez,58,2024-01-20,mpalomino@example.org,136,8
Mujer,64,Paradoxe Intense,Cacharel,Verónica,Garcia,46,2024-01-07,galloolivia@example.net,30,13
Mujer,591,Imperatrice 3,Jean Paul Gaultier,Luisa,Gonzalez del Olmo,53,2024-02-01,zcoello@example.net,761,19
Mujer,479,The only one,Jimmy ChooCarolina Herrera,Lucia,Alvarez,66,2024-01-30,icamacho@example.com,576,18
Mujer,197,Femme Parfum,Zadig & Voltaire,Marina,Santos,35,2024-01-18,jessica47@example.org,328,8
Mujer,317,Scandal Le Parfum,Jimmy ChooCarolina Herrera,Teresa,Fernandez,28,2024-02-13,patriciaayala@example.com,258,20
Mujer,139,Miss Dior, Lancome,Isabel,Dominguez,21,2024-02-24,tpina@example.org,785,6
Mujer,336,My Way Nectar,Prada,Alicia,Ortiz,49,2024-01-30,cobosclotilde@example.net,560,25
Mujer,327,Olympea Solar,Zadig & Voltaire,Esther,Suarez,37,2024-02-13,waguilo@example.org,689,11
Mujer,386,Lady Million,Jean Paul Gaultier,Leticia,Gutierrez,69,2024-01-15,batallaelisabet@example.com,733,11
Mujer,380,Poison EDP,Thierry Mugler,Verónica,Suarez,62,2024-01-01,wcornejo@example.net,801,6
Mujer,316,Good Girl,Marc Jacobs,Ines,Lozano,43,2024-01-31,hanglada@example.net,414,13
Mujer,428,Black Opium green,Jean Paul Gaultier,Carolina,Torres,22,2024-02-15,nicolas02@example.org,60,6
Mujer,145,Scandal Le Parfum,Chloe,Leticia,Herrera,19,2024-01-03,adolfoescudero@example.net,612,17
Mujer,291,Idole nectar,Jimmy ChooCarolina Herrera,Cristina,Gonzalez del Olmo,47,2024-02-05,rberrocal@example.com,597,14
Mujer,463,Idole Aura,Chloe,Paula,Molina,32,2024-01-27,hernandotristan@example.org,107,12
Mujer,585,La Belle Parfum,Bad Boy Elixir,Beatriz,Ramos,23,2024-02-09,carpiojovita@example.com,138,12
Mujer,699,La Petite Noire Rose,Jimmy ChooCarolina Herrera,Lorena,Torres,58,2024-01-31,jmartin@example.org,235,3
Mujer,701,My Way Nectar, Lancome,Nerea,Gimenez,61,2024-02-13,sanchojose@example.com,600,25
Mujer,330,Black Opium over red,Dior,Clara,Herrera,47,2024-02-13,egascon@example.org,805,22
Mujer,358,Infusion de Figue,Georgio Armani,Rocio,Gutierrez,48,2024-01-30,rodapio@example.org,363,6
Mujer,275,Rose Passion,Jean Paul Gaultier,Silvia,Guzman,49,2024-01-02,edmundo99@example.org,365,12
Mujer,120,L Interdir Rouge,Zadig & Voltaire,Miriam,Gonzalez del Olmo,61,2024-01-02,lvillanueva@example.net,224,20
Mujer,620,This is Her ,Adolfo Dominguez,Julia,Fernandez,44,2024-02-23,miguelaugarte@example.com,300,14
Mujer,103,Alien her,Jean Paul Gaultier,Ana,Martinez,59,2024-02-27,adrianaguilo@example.net,598,13
Mujer,629,Good Girl Blush,Jimmy Choo,Raquel,Garcia,62,2024-02-07,molesaroa@example.com,718,18
Mujer,123,Imperatrice 3,Zadig & Voltaire,Leticia,Perez,56,2024-01-25,moreno15@example.org,321,24
Mujer,501,Libre EDT,Thierry Mugler,Marta,Ramírez,18,2024-02-05,machadooctavia@example.org,208,10
Mujer,87,Very Good Girl Glam,Chloe,Leticia,Fernandez,65,2024-02-22,eliseonunez@example.com,33,23
Mujer,157,Code Absolu woman,Jean Paul Gaultier,Ana,Montero,48,2024-02-12,galanmartina@example.com,532,23
Mujer,545,Rose Passion,Jimmy Choo,Maria,Perez,41,2024-01-10,vicenteadelardo@example.org,618,25
Mujer,639,Femme Intense,Jimmy Choo,Sandra,Gomez,41,2024-02-19,pellicerrosalina@example.net,86,20
Mujer,459,Q,Jean Paul Gaultier,Leticia,Santos,32,2024-01-03,camposrosalinda@example.net,479,22
Mujer,413,This is Her ,Chloe,Verónica,Torres,46,2024-02-03,jonatan62@example.org,199,16
Mujer,519,Very Good Girl EDP, Lancome,Teresa,Gimenez,62,2024-02-21,kripoll@example.net,841,21
Mujer,586,Devotion,Georgio Armani,Rosa,Guzman,18,2024-01-25,gharo@example.org,180,22
Mujer,173,Libre Le Parfum,Dior,Ana,Molina,70,2024-02-12,baltasarbenitez@example.org,460,9
Mujer,457,Very Good Girl Glam,Dior,Julia,Castillo,64,2024-01-13,jose37@example.com,107,11
Mujer,448,Lady Million,Zadig & Voltaire,Elena,Gomez,63,2024-02-27,concepcion23@example.org,319,19
Mujer,269,The only one,Adolfo Dominguez,Vanessa,Rubio,69,2024-02-22,crespianastasio@example.org,832,19
Mujer,443,Libre Absolu,Jimmy ChooCarolina Herrera,Diana,Lopez,68,2024-02-10,adolfo14@example.net,814,13
Mujer,684,My Way Le Parfum,Bad Boy Elixir,Rosa,Navarro,61,2024-01-01,correafederico@example.com,286,9
Mujer,450,Good Girl Blush,Bad Boy Elixir,Raquel,Cortes,55,2024-01-03,hsolana@example.net,584,17
Mujer,678,The only one,Chloe,Pilar,Guerrero,69,2024-01-02,juan04@example.com,42,23
Mujer,720,Black Opium green,Marc Jacobs,Beatriz,Diaz,57,2024-01-30,bespinosa@example.org,485,16
Mujer,530,Devotion, Lancome,Rocio,Alvarez,34,2024-02-25,zherrera@example.com,762,25
Mujer,279,Classique for her,Marc Jacobs,Alicia,Iglesias,35,2024-01-09,pinarosario@example.org,360,18
Mujer,702,Yes I Am,Thierry Mugler,Monica,Rodriguezi,43,2024-01-12,nfarre@example.net,669,10
Mujer,272,The only one,Marc Jacobs,Sara,Medina,28,2024-01-24,luis-angelvergara@example.com,45,14
Mujer,155,Libre Le Parfum,Jean Paul Gaultier,Isabel,Morales,29,2024-02-07,carlavalcarcel@example.net,628,8
Mujer,636,Fleur D Oranger,Jimmy Choo,Pilar,Perez,27,2024-01-18,ceciliaandres@example.com,325,6
Mujer,120,Lady Million,Adolfo Dominguez,Gloria,Medina,34,2024-01-21,julio38@example.net,503,8
Mujer,522,J Adore EDP, Lancome,Nuria,Martinez,61,2024-02-03,simodalila@example.net,445,3
Mujer,530,Lady Million,Prada,Adriana,Molina,60,2024-01-31,martirio67@example.net,651,2
Mujer,427,Fleur D Oranger,Jimmy Choo,Alicia,Rodriguezi,24,2024-02-08,ybarros@example.org,688,25
Mujer,621,Olympea Solar,Marc Jacobs,Natalia,Alvarez,52,2024-02-08,feliciamayol@example.com,466,2
Mujer,529,Paradoxe EDP,Cacharel,Alicia,Rodriguezi,33,2024-01-19,juan-joseortega@example.net,159,18
Mujer,562,Pure Musc,Marc Jacobs,Leticia,Gimenez,56,2024-01-11,lucas78@example.com,359,25
Mujer,600,Dior Addict,Jimmy ChooCarolina Herrera,Patricia,Lopez,42,2024-01-24,erasmoaguila@example.org,826,16
Mujer,249,Divine,Jimmy ChooCarolina Herrera,Isabel,Morales,48,2024-01-08,javieraalegria@example.net,184,2
Mujer,123,Good Girl Blush,Prada,Leticia,Alvarez,44,2024-02-05,canellasmario@example.net,139,3
Mujer,554,Dior Addict,Chloe,Nuria,Ortiz,55,2024-02-21,galvezdionisia@example.org,77,19
Mujer,599,Daisy Love,Marc Jacobs,Sara,Alvarez,64,2024-02-09,onofrehervas@example.net,76,7
Mujer,590,Scandal Le Parfum,Jean Paul Gaultier,Vanessa,Navarro,54,2024-01-04,ascension69@example.net,234,20
Mujer,530,J Adore EDP,Jimmy ChooCarolina Herrera,Cristina,Rodriguezi,37,2024-02-15,ufuente@example.net,295,7
Mujer,609,Divine,Cacharel,Miriam,Lopez,67,2024-02-02,daller@example.net,537,5
Mujer,536,Classique for her,Zadig & Voltaire,Leticia,Medina,47,2024-02-18,kpereira@example.net,546,8
Mujer,716,Black Opium green,Dior,Lucia,Guzman,70,2024-01-01,isidorarodriguez@example.org,529,24
Mujer,521,Devotion,Chloe,Isabel,Serrano,52,2024-01-30,bjorda@example.org,48,7
Mujer,582,Libre Absolu,Zadig & Voltaire,Esther,Garcia,42,2024-02-19,leonciococa@example.com,545,15
Mujer,270,Fleur D Oranger,Dior,Lucia,Castillo,47,2024-01-12,azaharazurita@example.net,292,3
Mujer,402,The Scent Her,Georgio Armani,Pilar,Garcia,61,2024-01-04,teresamora@example.org,67,3
Mujer,313,Femme Intense,Jean Paul Gaultier,Monica,Lopez,54,2024-02-03,almansaeric@example.net,426,7
Mujer,133,Femme Intense,Jimmy Choo,Nuria,Ortega,34,2024-02-27,gcantero@example.net,766,4
Mujer,208,Dior Addict,Georgio Armani,Pilar,Diaz,18,2024-02-14,sfrias@example.com,417,9
Mujer,373,Daisy Love,Zadig & Voltaire,Gloria,Gimenez,29,2024-01-10,vargasjose-angel@example.net,246,23
Mujer,501,Divine,Cacharel,Julia,Morales,23,2024-01-24,lalo55@example.net,840,14
Mujer,377,The only one her,Jimmy ChooCarolina Herrera,Sandra,Rubio,63,2024-01-04,qpuga@example.com,73,23
Mujer,731,Poison EDP,Marc Jacobs,Marta,Castillo,22,2024-01-17,manolofigueroa@example.com,444,8
Mujer,256,Divine,Jimmy Choo,Adriana,Lopez,58,2024-01-12,planasjose-antonio@example.net,251,17
Mujer,453,Good Girl Blush,Cacharel,Paula,Ortega,28,2024-01-22,zegea@example.com,60,1
Mujer,304,212 heroes her,Chloe,Teresa,Lopez,22,2024-01-02,manuel98@example.org,117,9
Mujer,670,Poison EDP,Bad Boy Elixir,Pilar,Diaz,66,2024-02-11,rosalinda71@example.org,30,21
Mujer,529,Idole nectar,Marc Jacobs,Raquel,Ortiz,38,2024-02-01,baezhipolito@example.org,651,11
Mujer,106,Idole Aura,Georgio Armani,Rosa,Ortiz,34,2024-01-13,palmiravila@example.com,693,5
Mujer,108,La Petite Noire Rose, Lancome,Rosa,Calvo,63,2024-01-03,luiscid@example.com,156,8
Mujer,575,Musc Noir for her,Dior,Lucia,Montero,42,2024-01-20,miguelcalista@example.org,210,13
Mujer,517,Good Girl,Jean Paul Gaultier,Nuria,Rubio,68,2024-02-23,diego76@example.net,141,12
Mujer,619,J Adore Infinissime,Georgio Armani,Teresa,Gonzalez del Olmo,28,2024-01-09,juan-antonio76@example.net,166,5
Mujer,148,J Adore EDP,Dior,Marina,Cortes,51,2024-01-18,ascensionhidalgo@example.org,811,24
Mujer,341,Musc Noir for her,Zadig & Voltaire,Miriam,Perez,37,2024-01-16,maricruz70@example.com,680,10
Mujer,278,Musc Noir for her,Jimmy ChooCarolina Herrera,Esther,Lopez,28,2024-02-03,estebanllobet@example.com,551,2
Mujer,216,Rose Passion,Jimmy Choo,Marta,Vázquez,44,2024-01-13,sdalmau@example.net,218,11
Mujer,742,Good Girl Supreme,Georgio Armani,Nerea,Rodriguezi,37,2024-01-12,vergaramiguel@example.org,746,16
Mujer,66,Mon G Bloom,Cacharel,Isabel,Morales,62,2024-02-23,romangabriela@example.org,179,20
Mujer,586,La Belle Parfum,Dior,Gloria,Gomez,33,2024-01-03,fustersol@example.org,631,2
Mujer,638,Black Opium over red,Zadig & Voltaire,Lucia,Alvarez,40,2024-02-19,boixlara@example.org,156,3
Mujer,153,Yes I Am,Dior,Esther,Rodriguezi,36,2024-01-20,jovitarosado@example.com,257,19
Mujer,414,La Petite Noire Rose,Chloe,Teresa,Guerrero,30,2024-02-15,amoreyes@example.com,93,20
Mujer,293,Infusion de Figue, Lancome,Silvia,Alvarez,33,2024-02-02,blasbernad@example.org,875,19
Mujer,437,L Interdir Rouge, Lancome,Patricia,Rubio,43,2024-01-15,xarco@example.org,586,11
Mujer,715,Rose Passion,Cacharel,Lorena,Nunez,37,2024-02-02,zabalalorenza@example.com,207,7
Mujer,504,Libre Absolu,Thierry Mugler,Marta,Torres,30,2024-01-24,ysegovia@example.net,142,13
Mujer,570,Code Absolu woman, Lancome,Sandra,Suarez,61,2024-02-09,casanovalourdes@example.org,439,7
Mujer,217,My Way Le Parfum,Jean Paul Gaultier,Lucia,Herrera,43,2024-01-23,eheras@example.com,31,1
Mujer,74,Dior Addict,Georgio Armani,Leticia,Castillo,18,2024-01-21,mazaeugenio@example.com,836,7
Mujer,270,Daisy Love,Prada,Leticia,Ramos,22,2024-02-06,inesleon@example.com,366,6
Mujer,239,My Way Intense,Chloe,Luisa,Martinez,45,2024-01-01,pia26@example.com,189,5
Mujer,393,Poison EDT,Cacharel,Nuria,Gimenez,26,2024-02-13,domitilarios@example.com,180,24
Mujer,305,Black Opium over red,Dior,Julia,Calvo,65,2024-02-13,elisole@example.org,740,1
Mujer,593,Yes I Am,Georgio Armani,Teresa,Lozano,22,2024-01-21,ffabra@example.com,470,11
Mujer,225,Scandal Le Parfum,Marc Jacobs,Monica,Torres,18,2024-02-13,cuetopepita@example.net,842,11
Mujer,679,Femme intense,Dior,Teresa,Dominguez,59,2024-01-16,emajaume@example.com,271,9
Mujer,170,Libre EDT, Lancome,Raquel,Lozano,21,2024-02-24,lupejordan@example.org,714,18
Mujer,252,The only one her,Jimmy Choo,Diana,Perez,22,2024-02-27,friaschus@example.org,754,14
Mujer,259,Infusion de Figue,Georgio Armani,Rosa,Alvarez,62,2024-02-19,gracia33@example.com,327,7
Mujer,464,Olympea Solar,Thierry Mugler,Sandra,Cortes,33,2024-02-23,velascodesiderio@example.org,617,8
Mujer,130,Q,Marc Jacobs,Paula,Alvarez,18,2024-02-13,ana-belenhoz@example.net,669,1
Mujer,285,Mon G Bloom, Lancome,Raquel,Suarez,42,2024-02-26,cescamilla@example.com,750,1
Mujer,662,Classique for her,Marc Jacobs,Diana,Fernandez,21,2024-01-18,maria-teresaecheverria@example.net,550,13
Mujer,198,La Belle Parfum,Jimmy ChooCarolina Herrera,Marina,Marin,60,2024-01-15,melisapages@example.net,416,2
Mujer,254,Scandal Le Parfum,Adolfo Dominguez,Carmen,Perez,52,2024-01-13,montenegroruperto@example.org,71,9
Mujer,729,Musc Noir for her,Dior,Monica,Nunez,52,2024-02-12,guardioladora@example.com,657,24
Mujer,675,Good Girl Blush,Cacharel,Silvia,Medina,26,2024-01-06,salvadorabril@example.com,734,22
Mujer,241,Poison EDP,Georgio Armani,Luisa,Rubio,43,2024-01-09,epareja@example.org,412,24
Mujer,617,La Vie Est Belle Intense,Marc Jacobs,Carmen,Diaz,20,2024-02-03,srovira@example.org,300,8
Mujer,482,Dior Addict,Georgio Armani,Sandra,Cortes,20,2024-02-06,estradamarc@example.net,382,15
Mujer,394,Good Girl Supreme,Bad Boy Elixir,Alicia,Martinez,68,2024-01-01,plaruperta@example.com,168,15
Mujer,198,Q,Georgio Armani,Rosa,Lozano,48,2024-02-24,eva-mariariera@example.com,833,24
Mujer,119,Yes I Am,Georgio Armani,Lorena,Calvo,64,2024-01-11,teobaldopozuelo@example.org,719,7
Mujer,149,Chloe absolute,Jimmy ChooCarolina Herrera,Laura,Iglesias,29,2024-01-14,mateabril@example.org,530,20
Mujer,359,Olympea Solar,Georgio Armani,Natalia,Torres,23,2024-02-27,julia57@example.com,68,11
Mujer,633,Q,Zadig & Voltaire,Lorena,Torres,37,2024-02-26,julio-cesar67@example.net,635,1
Mujer,571,The only one,Jimmy Choo,Maria,Dominguez,39,2024-01-04,sbarbera@example.net,157,10
Mujer,162,Rose Passion,Cacharel,Verónica,Rodriguezi,33,2024-02-11,adrian83@example.com,702,14
Mujer,352,Femme intense,Marc Jacobs,Raquel,Navarro,42,2024-01-13,heracliosegovia@example.org,533,19
Mujer,236,Femme intense,Georgio Armani,Marta,Rubio,49,2024-02-14,arielvega@example.org,581,2
Mujer,374,La Belle Garden ,Chloe,Rocio,Ortiz,47,2024-02-14,maricruz29@example.com,131,7
Mujer,53,La Belle Parfum,Thierry Mugler,Clara,Medina,49,2024-02-01,regina87@example.net,891,23
Mujer,246,Code Absolu woman,Chloe,Pilar,Guzman,53,2024-01-11,isaias30@example.com,779,24
Mujer,150,My Way Le Parfum,Georgio Armani,Ines,Martinez,23,2024-01-18,ztorre@example.net,209,13
Mujer,87,Alien her,Marc Jacobs,Lorena,Ortiz,42,2024-01-23,gutierrezjeronimo@example.net,320,8
Mujer,278,Imperatrice 3,Thierry Mugler,Sara,Calvo,31,2024-01-31,pricart@example.net,440,9
Mujer,569,La Petite Noire Rose,Chloe,Monica,Santos,25,2024-01-02,tsosa@example.org,851,24
Mujer,343,Rose Passion,Prada,Monica,Gutierrez,61,2024-02-17,ribanez@example.net,176,16
Mujer,453,Classique for her,Cacharel,Teresa,Garcia,36,2024-01-07,poncereyes@example.net,439,18
Mujer,376,Black Opium green,Bad Boy Elixir,Carolina,Nunez,36,2024-02-18,emiliacatala@example.net,888,10
Mujer,504,This is really her,Jimmy Choo,Raquel,Morales,62,2024-01-04,rgalan@example.com,101,15
Mujer,740,Black Opium green,Adolfo Dominguez,Diana,Navarro,31,2024-01-25,qrovira@example.net,449,13
Mujer,169,Femme intense,Zadig & Voltaire,Nerea,Gimenez,46,2024-02-02,fortunata68@example.net,498,10
Mujer,400,Scandal Le Parfum,Marc Jacobs,Vanessa,Fernandez,40,2024-02-23,tserrano@example.org,210,2
Mujer,272,Black Opium extreme,Jimmy Choo,Patricia,Ortiz,21,2024-01-06,sclavero@example.org,153,19
Mujer,163,The only one her,Chloe,Marta,Martinez,53,2024-02-21,graciacarretero@example.org,100,20
Mujer,656,The only one,Jean Paul Gaultier,Ines,Garcia,35,2024-02-12,nplana@example.org,534,2
Mujer,174,Idole nectar,Marc Jacobs,Lorena,Montero,32,2024-01-31,portillovictor-manuel@example.org,158,7
Mujer,519,La Belle Parfum,Chloe,Patricia,Ortiz,46,2024-01-31,vgrande@example.net,129,23
Mujer,113,Good Girl Blush,Marc Jacobs,Natalia,Ortega,60,2024-02-26,eperez@example.com,325,11
Mujer,719,Good Girl Supreme,Adolfo Dominguez,Esther,Lopez,45,2024-01-07,umayo@example.org,184,14
Mujer,586,Si Passione,Zadig & Voltaire,Elena,Ortiz,43,2024-01-03,sansreina@example.org,186,3
Mujer,261,This is Her ,Dior,Rosa,Cortes,47,2024-01-29,maribelarranz@example.org,164,10
Mujer,369,The Scent Her,Adolfo Dominguez,Vanessa,Lozano,64,2024-01-02,ruth14@example.net,372,5
Mujer,155,Code Absolu woman,Thierry Mugler,Leticia,Gimenez,50,2024-02-03,ovidio45@example.com,70,19
Mujer,615,Poison EDP,Dior,Monica,Romero,28,2024-02-17,verduhilario@example.net,278,20
Mujer,708,Poison EDP,Cacharel,Adriana,Rubio,54,2024-02-05,moises42@example.org,263,23
Mujer,569,L Interdir Rouge,Thierry Mugler,Natalia,Lozano,62,2024-02-14,qalberdi@example.net,208,15
Mujer,662,Mon G Bloom,Zadig & Voltaire,Sara,Perez,45,2024-02-20,atilio36@example.org,369,18
Mujer,673,Good Girl,Georgio Armani,Luisa,Gimenez,34,2024-02-01,cristianrojas@example.com,439,25
Mujer,651,Devotion,Dior,Maria,Molina,23,2024-02-20,amoresjuana@example.com,146,24
Mujer,555,The only one,Prada,Rosa,Gomez,44,2024-02-24,cvidal@example.org,329,21
Mujer,692,My Way Intense,Thierry Mugler,Gloria,Cortes,37,2024-02-10,ngaliano@example.org,167,8
Mujer,181,Good Girl Supreme, Lancome,Marina,Medina,22,2024-02-20,harofederico@example.net,74,20
Mujer,204,Good Girl Supreme,Prada,Isabel,Garcia,47,2024-02-09,salazaramaya@example.org,314,14
Mujer,442,Imperatrice 3,Marc Jacobs,Miriam,Diaz,59,2024-01-13,cristina93@example.org,723,5
Mujer,528,Libre Absolu,Georgio Armani,Pilar,Garcia,26,2024-02-17,arcogalo@example.org,212,21
Mujer,698,Devotion, Lancome,Miriam,Serrano,60,2024-02-20,edelmironavarrete@example.org,203,12
Mujer,736,Q,Marc Jacobs,Gloria,Iglesias,39,2024-01-28,lourdescastells@example.net,194,10
Mujer,558,Libre EDT,Jimmy ChooCarolina Herrera,Nerea,Montero,69,2024-01-14,susanita84@example.org,92,16
Mujer,313,Daisy Love, Lancome,Pilar,Marin,27,2024-01-08,ybastida@example.net,560,10
Mujer,54,Libre Absolu,Dior,Ana,Rodriguezi,19,2024-01-05,rpaez@example.com,594,10
Mujer,287,212 heroes her,Jimmy Choo,Lucia,Lozano,43,2024-02-08,vtormo@example.org,729,24
Mujer,159,Lady Million,Chloe,Sandra,Fernandez,52,2024-01-24,felixrey@example.net,679,22
Mujer,337,Lady Million,Prada,Marina,Lopez,39,2024-01-14,gracia21@example.org,592,3
Mujer,63,Devotion,Jimmy Choo,Ines,Guerrero,26,2024-02-09,rolando26@example.com,91,1
Mujer,197,Rose Passion,Jimmy ChooCarolina Herrera,Nerea,Calvo,53,2024-02-20,leocadiamontes@example.org,296,20
Mujer,140,Divine,Georgio Armani,Carmen,Lopez,69,2024-01-18,halcaraz@example.com,296,18
Mujer,175,Black Opium over red,Bad Boy Elixir,Paula,Martinez,53,2024-02-26,hbarros@example.com,609,13
Mujer,388,Lady Million,Jimmy ChooCarolina Herrera,Ana,Herrera,28,2024-01-04,aguedanavarrete@example.net,705,12
Mujer,78,Chloe absolute,Georgio Armani,Teresa,Morales,27,2024-02-13,amarilispalacios@example.com,163,20
Mujer,446,This is really her,Thierry Mugler,Verónica,Marin,41,2024-01-01,malena48@example.org,413,12
Mujer,507,Classique for her,Jimmy Choo,Miriam,Cortes,59,2024-01-06,anastasiadonoso@example.com,562,20
Mujer,163,Good Girl,Bad Boy Elixir,Miriam,Perez,30,2024-01-25,melerolucio@example.org,559,20
Mujer,708,Yes I Am,Prada,Natalia,Perez,60,2024-01-25,danilo36@example.org,234,22
Mujer,197,My Way Le Parfum,Chloe,Paula,Luna,52,2024-01-18,villanuevaguiomar@example.net,762,18
Mujer,503,This is Her ,Chloe,Marina,Ramos,55,2024-02-05,oliverevangelina@example.com,802,11
Mujer,448,Libre EDT,Jean Paul Gaultier,Leticia,Ortiz,70,2024-02-19,modesto98@example.net,861,7
Mujer,463,Lady Million,Prada,Marina,Navarro,46,2024-02-02,rosalindamoliner@example.org,632,17
Mujer,749,This is really her, Lancome,Pilar,Cortes,32,2024-02-07,dario96@example.org,450,13
Mujer,419,The only one,Dior,Natalia,Cortes,30,2024-01-03,yhigueras@example.com,53,6
Mujer,485,La Vie Est Belle Intense, Lancome,Nuria,Nunez,20,2024-01-05,jose-ignacio53@example.org,715,14
Mujer,152,Idole nectar,Marc Jacobs,Monica,Montero,42,2024-02-14,jroldan@example.org,841,2
Mujer,412,My Way Intense,Dior,Carmen,Cortes,27,2024-01-19,elodia10@example.net,269,7
Mujer,188,Poison EDT,Cacharel,Nerea,Castillo,65,2024-01-18,cerdanjuan-francisco@example.net,754,2
Mujer,309,Mon G Bloom,Marc Jacobs,Ines,Dominguez,43,2024-02-14,nereidamonreal@example.org,662,14
Mujer,416,The only one her,Marc Jacobs,Alicia,Gutierrez,64,2024-01-03,nduque@example.org,157,21
Mujer,92,This is Her ,Zadig & Voltaire,Clara,Serrano,47,2024-01-13,pcervera@example.org,462,22
Mujer,67,Fleur D Oranger,Zadig & Voltaire,Leticia,Rodriguezi,28,2024-01-10,vilmaaragon@example.net,353,14
Mujer,696,Femme intense, Lancome,Sandra,Romero,24,2024-02-15,ricarda78@example.net,129,23
Mujer,161,Libre Le Parfum,Cacharel,Adriana,Gomez,65,2024-01-20,guiomar89@example.com,717,19
Mujer,70,Black Opium over red,Cacharel,Teresa,Luna,41,2024-01-22,bienvenida01@example.net,416,18
Mujer,252,My Way Le Parfum, Lancome,Laura,Diaz,35,2024-02-26,ibadia@example.net,281,21
Mujer,525,Mon G Bloom,Bad Boy Elixir,Diana,Navarro,22,2024-01-01,santosfiol@example.net,50,11
Mujer,695,The Scent Her,Dior,Ines,Gonzalez del Olmo,65,2024-01-13,ruperta24@example.org,627,24
Mujer,347,Poison EDP,Jimmy Choo,Luisa,Diaz,34,2024-01-05,vicentacabrero@example.com,419,21
Mujer,357,My Way Le Parfum,Georgio Armani,Julia,Medina,35,2024-01-28,chervas@example.com,64,24
Mujer,145,Good Girl Supreme,Zadig & Voltaire,Ines,Lozano,63,2024-02-05,narciso34@example.com,309,14
Mujer,257,Miss Dior,Thierry Mugler,Lorena,Serrano,27,2024-01-01,vcamps@example.net,635,13
Mujer,548,La Belle Parfum, Lancome,Nuria,Cortes,20,2024-01-01,casandra80@example.org,418,2
Mujer,397,Dior Addict,Zadig & Voltaire,Elena,Medina,61,2024-01-01,alsinamireia@example.org,522,19
Mujer,611,Lady Million,Thierry Mugler,Beatriz,Marin,39,2024-01-21,acunaroque@example.org,35,24
Mujer,285,Infusion de Figue,Thierry Mugler,Sandra,Medina,61,2024-01-11,qbonet@example.net,329,9
Mujer,154,The Scent Her,Jean Paul Gaultier,Paula,Rodriguezi,54,2024-01-10,pradoofelia@example.org,778,5
Mujer,337,Alien her,Zadig & Voltaire,Maria,Luna,50,2024-02-15,ipuerta@example.com,872,17
Mujer,677,La Petite Noire Rose,Marc Jacobs,Sara,Ramos,70,2024-01-11,catalina77@example.net,412,1
Mujer,118,Si Passione,Jimmy Choo,Silvia,Gutierrez,43,2024-02-04,estrellacastilla@example.org,496,20
Mujer,589,This is really her,Thierry Mugler,Vanessa,Nunez,58,2024-01-04,ariel63@example.com,395,25
Mujer,222,This is Her ,Zadig & Voltaire,Cristina,Luna,27,2024-01-01,ananevado@example.org,281,3
Mujer,503,Very Good Girl EDP,Georgio Armani,Luisa,Rodriguezi,57,2024-02-26,leon49@example.org,156,1
Mujer,740,Fleur D Oranger,Zadig & Voltaire,Leticia,Garcia,69,2024-01-18,bienvenida96@example.com,780,18
Mujer,237,Si Passione,Jean Paul Gaultier,Verónica,Herrera,32,2024-01-24,martirio82@example.com,335,6
Mujer,430,Poison EDP,Zadig & Voltaire,Carolina,Ramírez,43,2024-02-14,qsantamaria@example.org,133,13
Mujer,711,Divine,Zadig & Voltaire,Raquel,Gutierrez,35,2024-01-04,marcianoramirez@example.net,36,7
Mujer,225,Very Good Girl Glam,Jimmy Choo,Leticia,Lopez,25,2024-01-08,alberdirafa@example.com,883,8
Mujer,449,Libre Le Parfum,Georgio Armani,Clara,Cortes,64,2024-01-15,santosmarino@example.org,192,17
Mujer,409,The only one her,Thierry Mugler,Nerea,Rubio,33,2024-01-29,pastora60@example.net,546,4
Mujer,531,Pure Musc,Jean Paul Gaultier,Teresa,Gomez,48,2024-02-13,ubayona@example.org,648,21
Mujer,124,Libre Absolu,Jimmy ChooCarolina Herrera,Diana,Romero,46,2024-02-21,blucena@example.net,33,12
Mujer,142,My Way Le Parfum,Jimmy ChooCarolina Herrera,Rocio,Herrera,43,2024-01-30,jose-luiszamora@example.org,733,1
Mujer,542,Poison EDT, Lancome,Isabel,Serrano,60,2024-01-28,felipa49@example.net,252,20
Mujer,202,Poison EDP,Jimmy Choo,Diana,Romero,58,2024-02-19,xjauregui@example.net,508,5
